# Metrics for NVIDIA GeForce RTX 5090
# Total: 3534
#----------------------------------------------------------------------------------------------------
# Metric Name                                                            Type            Unit           
#----------------------------------------------------------------------------------------------------
smsp__sass_inst_executed_op_global                                     Counter         inst           
smsp__sass_inst_executed_op_global_atom                                Counter         inst           
smsp__sass_inst_executed_op_global_ld                                  Counter         inst           
smsp__sass_inst_executed_op_global_red                                 Counter         inst           
smsp__sass_inst_executed_op_global_st                                  Counter         inst           
smsp__sass_inst_executed_op_ld                                         Counter         inst           
smsp__sass_inst_executed_op_ldgsts                                     Counter         inst           
smsp__sass_inst_executed_op_ldgsts_cache_access                        Counter         inst           
smsp__sass_inst_executed_op_ldgsts_cache_bypass                        Counter         inst           
smsp__sass_inst_executed_op_ldsm                                       Counter         inst           
smsp__sass_inst_executed_op_local                                      Counter         inst           
smsp__sass_inst_executed_op_local_ld                                   Counter         inst           
smsp__sass_inst_executed_op_local_st                                   Counter         inst           
smsp__sass_inst_executed_op_memory_128b                                Counter         inst           
smsp__sass_inst_executed_op_memory_16b                                 Counter         inst           
smsp__sass_inst_executed_op_memory_32b                                 Counter         inst           
smsp__sass_inst_executed_op_memory_64b                                 Counter         inst           
smsp__sass_inst_executed_op_memory_8b                                  Counter         inst           
smsp__sass_inst_executed_op_shared                                     Counter         inst           
smsp__sass_inst_executed_op_shared_atom                                Counter         inst           
smsp__sass_inst_executed_op_shared_ld                                  Counter         inst           
smsp__sass_inst_executed_op_shared_st                                  Counter         inst           
smsp__sass_inst_executed_op_shared_stsm                                Counter         inst           
smsp__sass_inst_executed_op_st                                         Counter         inst           
smsp__sass_inst_executed_op_texture                                    Counter         inst           
smsp__sass_inst_executed_op_tma                                        Counter         inst           
smsp__sass_inst_executed_op_tma_ld                                     Counter         inst           
smsp__sass_inst_executed_op_tma_red                                    Counter         inst           
smsp__sass_inst_executed_op_tma_st                                     Counter         inst           
smsp__sass_l1tex_average_t_sectors_per_request_pipe_lsu_mem_global_op_ldgsts Ratio           sector         
smsp__sass_l1tex_average_t_sectors_per_request_pipe_lsu_mem_global_op_ldgsts_cache_access Ratio           sector         
smsp__sass_l1tex_average_t_sectors_per_request_pipe_lsu_mem_global_op_ldgsts_cache_bypass Ratio           sector         
smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_ldgsts     Counter         #              
smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_ldgsts_cache_access Counter         #              
smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_ldgsts_cache_bypass Counter         #              
smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_ldsm       Counter         #              
smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_stsm       Counter         #              
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_atom           Counter         #              
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ld             Counter         #              
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts         Counter         #              
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access Counter         #              
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass Counter         #              
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm           Counter         #              
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_st             Counter         #              
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_stsm           Counter         #              
smsp__sass_l1tex_m_xbar2l1tex_read_bytes_mem_global_op_ldgsts_cache_bypass Counter         byte           
smsp__sass_l1tex_m_xbar2l1tex_read_sectors_mem_global_op_ldgsts_cache_bypass Counter         sector         
smsp__sass_l1tex_pipe_lsu_wavefronts_mem_shared                        Counter         #              
smsp__sass_l1tex_t_output_wavefronts_pipe_lsu_mem_global_op_ldgsts_cache_access Counter         #              
smsp__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts              Counter         #              
smsp__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_access Counter         #              
smsp__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_bypass Counter         #              
smsp__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_atom                 Counter         sector         
smsp__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ld                   Counter         sector         
smsp__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts               Counter         sector         
smsp__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access  Counter         sector         
smsp__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass  Counter         sector         
smsp__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_red                  Counter         sector         
smsp__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_st                   Counter         sector         
smsp__sass_l1tex_t_sectors_pipe_lsu_mem_local_op_ld                    Counter         sector         
smsp__sass_l1tex_t_sectors_pipe_lsu_mem_local_op_st                    Counter         sector         
smsp__sass_l1tex_tags_mem_global                                       Counter         #              
smsp__sass_sectors_mem_global                                          Counter         sector         
smsp__sass_sectors_mem_local                                           Counter         sector         
smsp__sass_thread_inst_executed                                        Counter         inst           
smsp__sass_thread_inst_executed_op_bit_pred_on                         Counter         inst           
smsp__sass_thread_inst_executed_op_control_pred_on                     Counter         inst           
smsp__sass_thread_inst_executed_op_conversion_pred_on                  Counter         inst           
smsp__sass_thread_inst_executed_op_dadd_pred_on                        Counter         inst           
smsp__sass_thread_inst_executed_op_dfma_pred_on                        Counter         inst           
smsp__sass_thread_inst_executed_op_dmul_pred_on                        Counter         inst           
smsp__sass_thread_inst_executed_op_fadd_pred_on                        Counter         inst           
smsp__sass_thread_inst_executed_op_ffma_pred_on                        Counter         inst           
smsp__sass_thread_inst_executed_op_fhadd_pred_on                       Counter         inst           
smsp__sass_thread_inst_executed_op_fhfma_pred_on                       Counter         inst           
smsp__sass_thread_inst_executed_op_fmul_pred_on                        Counter         inst           
smsp__sass_thread_inst_executed_op_fp16_pred_on                        Counter         inst           
smsp__sass_thread_inst_executed_op_fp32_pred_on                        Counter         inst           
smsp__sass_thread_inst_executed_op_fp4_pred_on                         Counter         inst           
smsp__sass_thread_inst_executed_op_fp64_pred_on                        Counter         inst           
smsp__sass_thread_inst_executed_op_fp8_pred_on                         Counter         inst           
smsp__sass_thread_inst_executed_op_hadd_pred_on                        Counter         inst           
smsp__sass_thread_inst_executed_op_hfma_pred_on                        Counter         inst           
smsp__sass_thread_inst_executed_op_hmul_pred_on                        Counter         inst           
smsp__sass_thread_inst_executed_op_integer_pred_on                     Counter         inst           
smsp__sass_thread_inst_executed_op_inter_thread_communication_pred_on  Counter         inst           
smsp__sass_thread_inst_executed_op_memory_pred_on                      Counter         inst           
smsp__sass_thread_inst_executed_op_misc_pred_on                        Counter         inst           
smsp__sass_thread_inst_executed_op_uniform_pred_on                     Counter         inst           
smsp__sass_thread_inst_executed_ops_dadd_dmul_dfma_pred_on             Counter         inst           
smsp__sass_thread_inst_executed_ops_fadd_fmul_ffma_pred_on             Counter         inst           
smsp__sass_thread_inst_executed_ops_fhadd_fhfma_pred_on                Counter         inst           
smsp__sass_thread_inst_executed_ops_hadd_hmul_hfma_pred_on             Counter         inst           
smsp__sass_thread_inst_executed_pred_on                                Counter         inst           
smsp__tex_requests                                                     Counter         cycle          
smsp__thread_inst_executed                                             Counter         inst           
smsp__thread_inst_executed_per_inst_executed                           Ratio           average        
smsp__thread_inst_executed_pipe_alu_pred_on                            Counter         inst           
smsp__thread_inst_executed_pipe_aluheavy_pred_on                       Counter         inst           
smsp__thread_inst_executed_pipe_fma_pred_on                            Counter         inst           
smsp__thread_inst_executed_pipe_fma_type_fp16_pred_on                  Counter         inst           
smsp__thread_inst_executed_pipe_fmaheavy_pred_on                       Counter         inst           
smsp__thread_inst_executed_pipe_fmaheavy_subpipe_alulite_pred_on       Counter         inst           
smsp__thread_inst_executed_pipe_fmaheavy_subpipe_fmaheavy_pred_on      Counter         inst           
smsp__thread_inst_executed_pipe_fmalite_pred_on                        Counter         inst           
smsp__thread_inst_executed_pipe_fp64_pred_on                           Counter         inst           
smsp__thread_inst_executed_pipe_ipa_pred_on                            Counter         inst           
smsp__thread_inst_executed_pipe_lsu_pred_on                            Counter         inst           
smsp__thread_inst_executed_pipe_xu_pred_on                             Counter         inst           
smsp__thread_inst_executed_pred_off                                    Counter         inst           
smsp__thread_inst_executed_pred_on                                     Counter         inst           
smsp__thread_inst_executed_pred_on_per_inst_executed                   Ratio           average        
smsp__threads_launched                                                 Counter         thread         
smsp__warp_issue_stalled_barrier_per_warp_active                       Ratio           proportion     
smsp__warp_issue_stalled_branch_resolving_per_warp_active              Ratio           proportion     
smsp__warp_issue_stalled_dispatch_stall_per_warp_active                Ratio           proportion     
smsp__warp_issue_stalled_drain_per_warp_active                         Ratio           proportion     
smsp__warp_issue_stalled_lg_throttle_per_warp_active                   Ratio           proportion     
smsp__warp_issue_stalled_long_scoreboard_per_warp_active               Ratio           proportion     
smsp__warp_issue_stalled_long_scoreboard_pipe_l1tex_per_warp_active    Ratio           proportion     
smsp__warp_issue_stalled_math_pipe_throttle_per_warp_active            Ratio           proportion     
smsp__warp_issue_stalled_membar_per_warp_active                        Ratio           proportion     
smsp__warp_issue_stalled_mio_throttle_per_warp_active                  Ratio           proportion     
smsp__warp_issue_stalled_mio_throttle_pipe_mio_per_warp_active         Ratio           proportion     
smsp__warp_issue_stalled_misc_per_warp_active                          Ratio           proportion     
smsp__warp_issue_stalled_no_instruction_per_warp_active                Ratio           proportion     
smsp__warp_issue_stalled_not_selected_per_warp_active                  Ratio           proportion     
smsp__warp_issue_stalled_selected_per_warp_active                      Ratio           proportion     
smsp__warp_issue_stalled_short_scoreboard_per_warp_active              Ratio           proportion     
smsp__warp_issue_stalled_sleeping_per_warp_active                      Ratio           proportion     
smsp__warp_issue_stalled_tex_throttle_per_warp_active                  Ratio           proportion     
smsp__warp_issue_stalled_wait_per_warp_active                          Ratio           proportion     
smsp__warps_active                                                     Counter         warp           
smsp__warps_eligible                                                   Counter         warp           
smsp__warps_issue_stalled_barrier                                      Counter         warp           
smsp__warps_issue_stalled_branch_resolving                             Counter         warp           
smsp__warps_issue_stalled_dispatch_stall                               Counter         warp           
smsp__warps_issue_stalled_drain                                        Counter         warp           
smsp__warps_issue_stalled_lg_throttle                                  Counter         warp           
smsp__warps_issue_stalled_long_scoreboard                              Counter         warp           
smsp__warps_issue_stalled_long_scoreboard_pipe_l1tex                   Counter         warp           
smsp__warps_issue_stalled_math_pipe_throttle                           Counter         warp           
smsp__warps_issue_stalled_membar                                       Counter         warp           
smsp__warps_issue_stalled_mio_throttle                                 Counter         warp           
smsp__warps_issue_stalled_mio_throttle_pipe_mio                        Counter         warp           
smsp__warps_issue_stalled_misc                                         Counter         warp           
smsp__warps_issue_stalled_no_instruction                               Counter         warp           
smsp__warps_issue_stalled_not_selected                                 Counter         warp           
smsp__warps_issue_stalled_selected                                     Counter         warp           
smsp__warps_issue_stalled_short_scoreboard                             Counter         warp           
smsp__warps_issue_stalled_sleeping                                     Counter         warp           
smsp__warps_issue_stalled_tex_throttle                                 Counter         warp           
smsp__warps_issue_stalled_wait                                         Counter         warp           
smsp__warps_launched                                                   Counter         warp           
smsp__warps_launched_total                                             Counter         warp           
smsp__warps_restored                                                   Counter         warp           
sys__cycles_active                                                     Counter         cycle          
sys__cycles_elapsed                                                    Counter         cycle          
sys__cycles_in_frame                                                   Counter         cycle          
sys__cycles_in_region                                                  Counter         cycle          
syslts__cycles_active                                                  Counter         cycle          
syslts__cycles_elapsed                                                 Counter         cycle          
syslts__cycles_in_frame                                                Counter         cycle          
syslts__cycles_in_region                                               Counter         cycle          
syslts__d_atomic_input_cycles_active                                   Counter         cycle          
syslts__d_sectors                                                      Counter         #              
syslts__d_sectors_fill_sysmem                                          Counter         #              
syslts__syslts2xbar_cycles_active                                      Counter         cycle          
syslts__t_bytes                                                        Counter         byte/sector    
syslts__t_request_hit_rate                                             Ratio           proportion     
syslts__t_requests                                                     Counter         #              
syslts__t_requests_aperture_peer                                       Counter         #              
syslts__t_requests_aperture_peer_evict_first                           Counter         #              
syslts__t_requests_aperture_peer_evict_first_lookup_hit                Counter         #              
syslts__t_requests_aperture_peer_evict_first_lookup_miss               Counter         #              
syslts__t_requests_aperture_peer_evict_last                            Counter         #              
syslts__t_requests_aperture_peer_evict_last_lookup_hit                 Counter         #              
syslts__t_requests_aperture_peer_evict_last_lookup_miss                Counter         #              
syslts__t_requests_aperture_peer_evict_normal                          Counter         #              
syslts__t_requests_aperture_peer_evict_normal_demote                   Counter         #              
syslts__t_requests_aperture_peer_evict_normal_demote_lookup_hit        Counter         #              
syslts__t_requests_aperture_peer_evict_normal_demote_lookup_miss       Counter         #              
syslts__t_requests_aperture_peer_evict_normal_lookup_hit               Counter         #              
syslts__t_requests_aperture_peer_evict_normal_lookup_miss              Counter         #              
syslts__t_requests_aperture_peer_lookup_hit                            Counter         #              
syslts__t_requests_aperture_peer_lookup_miss                           Counter         #              
syslts__t_requests_aperture_peer_op_atom                               Counter         #              
syslts__t_requests_aperture_peer_op_atom_dot_alu                       Counter         #              
syslts__t_requests_aperture_peer_op_atom_dot_alu_lookup_hit            Counter         #              
syslts__t_requests_aperture_peer_op_atom_dot_cas                       Counter         #              
syslts__t_requests_aperture_peer_op_atom_dot_cas_lookup_hit            Counter         #              
syslts__t_requests_aperture_peer_op_atom_evict_first                   Counter         #              
syslts__t_requests_aperture_peer_op_atom_evict_first_lookup_hit        Counter         #              
syslts__t_requests_aperture_peer_op_atom_evict_first_lookup_miss       Counter         #              
syslts__t_requests_aperture_peer_op_atom_evict_last                    Counter         #              
syslts__t_requests_aperture_peer_op_atom_evict_last_lookup_hit         Counter         #              
syslts__t_requests_aperture_peer_op_atom_evict_last_lookup_miss        Counter         #              
syslts__t_requests_aperture_peer_op_atom_evict_normal                  Counter         #              
syslts__t_requests_aperture_peer_op_atom_evict_normal_demote           Counter         #              
syslts__t_requests_aperture_peer_op_atom_evict_normal_demote_lookup_hit Counter         #              
syslts__t_requests_aperture_peer_op_atom_evict_normal_demote_lookup_miss Counter         #              
syslts__t_requests_aperture_peer_op_atom_evict_normal_lookup_hit       Counter         #              
syslts__t_requests_aperture_peer_op_atom_evict_normal_lookup_miss      Counter         #              
syslts__t_requests_aperture_peer_op_atom_lookup_hit                    Counter         #              
syslts__t_requests_aperture_peer_op_atom_lookup_miss                   Counter         #              
syslts__t_requests_aperture_peer_op_membar                             Counter         #              
syslts__t_requests_aperture_peer_op_membar_evict_first                 Counter         #              
syslts__t_requests_aperture_peer_op_membar_evict_first_lookup_hit      Counter         #              
syslts__t_requests_aperture_peer_op_membar_evict_first_lookup_miss     Counter         #              
syslts__t_requests_aperture_peer_op_membar_evict_last                  Counter         #              
syslts__t_requests_aperture_peer_op_membar_evict_last_lookup_hit       Counter         #              
syslts__t_requests_aperture_peer_op_membar_evict_last_lookup_miss      Counter         #              
syslts__t_requests_aperture_peer_op_membar_evict_normal                Counter         #              
syslts__t_requests_aperture_peer_op_membar_evict_normal_demote         Counter         #              
syslts__t_requests_aperture_peer_op_membar_evict_normal_demote_lookup_hit Counter         #              
syslts__t_requests_aperture_peer_op_membar_evict_normal_demote_lookup_miss Counter         #              
syslts__t_requests_aperture_peer_op_membar_evict_normal_lookup_hit     Counter         #              
syslts__t_requests_aperture_peer_op_membar_evict_normal_lookup_miss    Counter         #              
syslts__t_requests_aperture_peer_op_membar_lookup_hit                  Counter         #              
syslts__t_requests_aperture_peer_op_membar_lookup_miss                 Counter         #              
syslts__t_requests_aperture_peer_op_read                               Counter         #              
syslts__t_requests_aperture_peer_op_read_evict_first                   Counter         #              
syslts__t_requests_aperture_peer_op_read_evict_first_lookup_hit        Counter         #              
syslts__t_requests_aperture_peer_op_read_evict_first_lookup_miss       Counter         #              
syslts__t_requests_aperture_peer_op_read_evict_last                    Counter         #              
syslts__t_requests_aperture_peer_op_read_evict_last_lookup_hit         Counter         #              
syslts__t_requests_aperture_peer_op_read_evict_last_lookup_miss        Counter         #              
syslts__t_requests_aperture_peer_op_read_evict_normal                  Counter         #              
syslts__t_requests_aperture_peer_op_read_evict_normal_demote           Counter         #              
syslts__t_requests_aperture_peer_op_read_evict_normal_demote_lookup_hit Counter         #              
syslts__t_requests_aperture_peer_op_read_evict_normal_demote_lookup_miss Counter         #              
syslts__t_requests_aperture_peer_op_read_evict_normal_lookup_hit       Counter         #              
syslts__t_requests_aperture_peer_op_read_evict_normal_lookup_miss      Counter         #              
syslts__t_requests_aperture_peer_op_read_lookup_hit                    Counter         #              
syslts__t_requests_aperture_peer_op_read_lookup_miss                   Counter         #              
syslts__t_requests_aperture_peer_op_red                                Counter         #              
syslts__t_requests_aperture_peer_op_red_lookup_hit                     Counter         #              
syslts__t_requests_aperture_peer_op_red_lookup_miss                    Counter         #              
syslts__t_requests_aperture_peer_op_write                              Counter         #              
syslts__t_requests_aperture_peer_op_write_evict_first                  Counter         #              
syslts__t_requests_aperture_peer_op_write_evict_first_lookup_hit       Counter         #              
syslts__t_requests_aperture_peer_op_write_evict_first_lookup_miss      Counter         #              
syslts__t_requests_aperture_peer_op_write_evict_last                   Counter         #              
syslts__t_requests_aperture_peer_op_write_evict_last_lookup_hit        Counter         #              
syslts__t_requests_aperture_peer_op_write_evict_last_lookup_miss       Counter         #              
syslts__t_requests_aperture_peer_op_write_evict_normal                 Counter         #              
syslts__t_requests_aperture_peer_op_write_evict_normal_demote          Counter         #              
syslts__t_requests_aperture_peer_op_write_evict_normal_demote_lookup_hit Counter         #              
syslts__t_requests_aperture_peer_op_write_evict_normal_demote_lookup_miss Counter         #              
syslts__t_requests_aperture_peer_op_write_evict_normal_lookup_hit      Counter         #              
syslts__t_requests_aperture_peer_op_write_evict_normal_lookup_miss     Counter         #              
syslts__t_requests_aperture_peer_op_write_lookup_hit                   Counter         #              
syslts__t_requests_aperture_peer_op_write_lookup_miss                  Counter         #              
syslts__t_requests_aperture_sysmem                                     Counter         #              
syslts__t_requests_aperture_sysmem_evict_first                         Counter         #              
syslts__t_requests_aperture_sysmem_evict_first_lookup_hit              Counter         #              
syslts__t_requests_aperture_sysmem_evict_first_lookup_miss             Counter         #              
syslts__t_requests_aperture_sysmem_evict_last                          Counter         #              
syslts__t_requests_aperture_sysmem_evict_last_lookup_hit               Counter         #              
syslts__t_requests_aperture_sysmem_evict_last_lookup_miss              Counter         #              
syslts__t_requests_aperture_sysmem_evict_normal                        Counter         #              
syslts__t_requests_aperture_sysmem_evict_normal_demote                 Counter         #              
syslts__t_requests_aperture_sysmem_evict_normal_demote_lookup_hit      Counter         #              
syslts__t_requests_aperture_sysmem_evict_normal_demote_lookup_miss     Counter         #              
syslts__t_requests_aperture_sysmem_evict_normal_lookup_hit             Counter         #              
syslts__t_requests_aperture_sysmem_evict_normal_lookup_miss            Counter         #              
syslts__t_requests_aperture_sysmem_lookup_hit                          Counter         #              
syslts__t_requests_aperture_sysmem_lookup_miss                         Counter         #              
syslts__t_requests_aperture_sysmem_op_atom                             Counter         #              
syslts__t_requests_aperture_sysmem_op_atom_dot_alu                     Counter         #              
syslts__t_requests_aperture_sysmem_op_atom_dot_alu_lookup_hit          Counter         #              
syslts__t_requests_aperture_sysmem_op_atom_dot_cas                     Counter         #              
syslts__t_requests_aperture_sysmem_op_atom_dot_cas_lookup_hit          Counter         #              
syslts__t_requests_aperture_sysmem_op_atom_evict_first                 Counter         #              
syslts__t_requests_aperture_sysmem_op_atom_evict_first_lookup_hit      Counter         #              
syslts__t_requests_aperture_sysmem_op_atom_evict_first_lookup_miss     Counter         #              
syslts__t_requests_aperture_sysmem_op_atom_evict_last                  Counter         #              
syslts__t_requests_aperture_sysmem_op_atom_evict_last_lookup_hit       Counter         #              
syslts__t_requests_aperture_sysmem_op_atom_evict_last_lookup_miss      Counter         #              
syslts__t_requests_aperture_sysmem_op_atom_evict_normal                Counter         #              
syslts__t_requests_aperture_sysmem_op_atom_evict_normal_demote         Counter         #              
syslts__t_requests_aperture_sysmem_op_atom_evict_normal_demote_lookup_hit Counter         #              
syslts__t_requests_aperture_sysmem_op_atom_evict_normal_demote_lookup_miss Counter         #              
syslts__t_requests_aperture_sysmem_op_atom_evict_normal_lookup_hit     Counter         #              
syslts__t_requests_aperture_sysmem_op_atom_evict_normal_lookup_miss    Counter         #              
syslts__t_requests_aperture_sysmem_op_atom_lookup_hit                  Counter         #              
syslts__t_requests_aperture_sysmem_op_atom_lookup_miss                 Counter         #              
syslts__t_requests_aperture_sysmem_op_membar                           Counter         #              
syslts__t_requests_aperture_sysmem_op_membar_evict_first               Counter         #              
syslts__t_requests_aperture_sysmem_op_membar_evict_first_lookup_hit    Counter         #              
syslts__t_requests_aperture_sysmem_op_membar_evict_first_lookup_miss   Counter         #              
syslts__t_requests_aperture_sysmem_op_membar_evict_last                Counter         #              
syslts__t_requests_aperture_sysmem_op_membar_evict_last_lookup_hit     Counter         #              
syslts__t_requests_aperture_sysmem_op_membar_evict_last_lookup_miss    Counter         #              
syslts__t_requests_aperture_sysmem_op_membar_evict_normal              Counter         #              
syslts__t_requests_aperture_sysmem_op_membar_evict_normal_demote       Counter         #              
syslts__t_requests_aperture_sysmem_op_membar_evict_normal_demote_lookup_hit Counter         #              
syslts__t_requests_aperture_sysmem_op_membar_evict_normal_demote_lookup_miss Counter         #              
syslts__t_requests_aperture_sysmem_op_membar_evict_normal_lookup_hit   Counter         #              
syslts__t_requests_aperture_sysmem_op_membar_evict_normal_lookup_miss  Counter         #              
syslts__t_requests_aperture_sysmem_op_membar_lookup_hit                Counter         #              
syslts__t_requests_aperture_sysmem_op_membar_lookup_miss               Counter         #              
syslts__t_requests_aperture_sysmem_op_read                             Counter         #              
syslts__t_requests_aperture_sysmem_op_read_evict_first                 Counter         #              
syslts__t_requests_aperture_sysmem_op_read_evict_first_lookup_hit      Counter         #              
syslts__t_requests_aperture_sysmem_op_read_evict_first_lookup_miss     Counter         #              
syslts__t_requests_aperture_sysmem_op_read_evict_last                  Counter         #              
syslts__t_requests_aperture_sysmem_op_read_evict_last_lookup_hit       Counter         #              
syslts__t_requests_aperture_sysmem_op_read_evict_last_lookup_miss      Counter         #              
syslts__t_requests_aperture_sysmem_op_read_evict_normal                Counter         #              
syslts__t_requests_aperture_sysmem_op_read_evict_normal_demote         Counter         #              
syslts__t_requests_aperture_sysmem_op_read_evict_normal_demote_lookup_hit Counter         #              
syslts__t_requests_aperture_sysmem_op_read_evict_normal_demote_lookup_miss Counter         #              
syslts__t_requests_aperture_sysmem_op_read_evict_normal_lookup_hit     Counter         #              
syslts__t_requests_aperture_sysmem_op_read_evict_normal_lookup_miss    Counter         #              
syslts__t_requests_aperture_sysmem_op_read_lookup_hit                  Counter         #              
syslts__t_requests_aperture_sysmem_op_read_lookup_miss                 Counter         #              
syslts__t_requests_aperture_sysmem_op_red                              Counter         #              
syslts__t_requests_aperture_sysmem_op_red_lookup_hit                   Counter         #              
syslts__t_requests_aperture_sysmem_op_red_lookup_miss                  Counter         #              
syslts__t_requests_aperture_sysmem_op_write                            Counter         #              
syslts__t_requests_aperture_sysmem_op_write_evict_first                Counter         #              
syslts__t_requests_aperture_sysmem_op_write_evict_first_lookup_hit     Counter         #              
syslts__t_requests_aperture_sysmem_op_write_evict_first_lookup_miss    Counter         #              
syslts__t_requests_aperture_sysmem_op_write_evict_last                 Counter         #              
syslts__t_requests_aperture_sysmem_op_write_evict_last_lookup_hit      Counter         #              
syslts__t_requests_aperture_sysmem_op_write_evict_last_lookup_miss     Counter         #              
syslts__t_requests_aperture_sysmem_op_write_evict_normal               Counter         #              
syslts__t_requests_aperture_sysmem_op_write_evict_normal_demote        Counter         #              
syslts__t_requests_aperture_sysmem_op_write_evict_normal_demote_lookup_hit Counter         #              
syslts__t_requests_aperture_sysmem_op_write_evict_normal_demote_lookup_miss Counter         #              
syslts__t_requests_aperture_sysmem_op_write_evict_normal_lookup_hit    Counter         #              
syslts__t_requests_aperture_sysmem_op_write_evict_normal_lookup_miss   Counter         #              
syslts__t_requests_aperture_sysmem_op_write_lookup_hit                 Counter         #              
syslts__t_requests_aperture_sysmem_op_write_lookup_miss                Counter         #              
syslts__t_requests_evict_first                                         Counter         #              
syslts__t_requests_evict_first_lookup_hit                              Counter         #              
syslts__t_requests_evict_first_lookup_miss                             Counter         #              
syslts__t_requests_evict_last                                          Counter         #              
syslts__t_requests_evict_last_lookup_hit                               Counter         #              
syslts__t_requests_evict_last_lookup_miss                              Counter         #              
syslts__t_requests_evict_normal                                        Counter         #              
syslts__t_requests_evict_normal_demote                                 Counter         #              
syslts__t_requests_evict_normal_demote_lookup_hit                      Counter         #              
syslts__t_requests_evict_normal_demote_lookup_miss                     Counter         #              
syslts__t_requests_evict_normal_lookup_hit                             Counter         #              
syslts__t_requests_evict_normal_lookup_miss                            Counter         #              
syslts__t_requests_lookup_hit                                          Counter         #              
syslts__t_requests_lookup_miss                                         Counter         #              
syslts__t_requests_op_atom                                             Counter         #              
syslts__t_requests_op_atom_dot_alu                                     Counter         #              
syslts__t_requests_op_atom_dot_alu_lookup_hit                          Counter         #              
syslts__t_requests_op_atom_dot_cas                                     Counter         #              
syslts__t_requests_op_atom_dot_cas_lookup_hit                          Counter         #              
syslts__t_requests_op_atom_evict_first                                 Counter         #              
syslts__t_requests_op_atom_evict_first_lookup_hit                      Counter         #              
syslts__t_requests_op_atom_evict_first_lookup_miss                     Counter         #              
syslts__t_requests_op_atom_evict_last                                  Counter         #              
syslts__t_requests_op_atom_evict_last_lookup_hit                       Counter         #              
syslts__t_requests_op_atom_evict_last_lookup_miss                      Counter         #              
syslts__t_requests_op_atom_evict_normal                                Counter         #              
syslts__t_requests_op_atom_evict_normal_demote                         Counter         #              
syslts__t_requests_op_atom_evict_normal_demote_lookup_hit              Counter         #              
syslts__t_requests_op_atom_evict_normal_demote_lookup_miss             Counter         #              
syslts__t_requests_op_atom_evict_normal_lookup_hit                     Counter         #              
syslts__t_requests_op_atom_evict_normal_lookup_miss                    Counter         #              
syslts__t_requests_op_atom_lookup_hit                                  Counter         #              
syslts__t_requests_op_atom_lookup_miss                                 Counter         #              
syslts__t_requests_op_membar                                           Counter         #              
syslts__t_requests_op_membar_evict_first                               Counter         #              
syslts__t_requests_op_membar_evict_first_lookup_hit                    Counter         #              
syslts__t_requests_op_membar_evict_first_lookup_miss                   Counter         #              
syslts__t_requests_op_membar_evict_last                                Counter         #              
syslts__t_requests_op_membar_evict_last_lookup_hit                     Counter         #              
syslts__t_requests_op_membar_evict_last_lookup_miss                    Counter         #              
syslts__t_requests_op_membar_evict_normal                              Counter         #              
syslts__t_requests_op_membar_evict_normal_demote                       Counter         #              
syslts__t_requests_op_membar_evict_normal_demote_lookup_hit            Counter         #              
syslts__t_requests_op_membar_evict_normal_demote_lookup_miss           Counter         #              
syslts__t_requests_op_membar_evict_normal_lookup_hit                   Counter         #              
syslts__t_requests_op_membar_evict_normal_lookup_miss                  Counter         #              
syslts__t_requests_op_membar_lookup_hit                                Counter         #              
syslts__t_requests_op_membar_lookup_miss                               Counter         #              
syslts__t_requests_op_read                                             Counter         #              
syslts__t_requests_op_read_evict_first                                 Counter         #              
syslts__t_requests_op_read_evict_first_lookup_hit                      Counter         #              
syslts__t_requests_op_read_evict_first_lookup_miss                     Counter         #              
syslts__t_requests_op_read_evict_last                                  Counter         #              
syslts__t_requests_op_read_evict_last_lookup_hit                       Counter         #              
syslts__t_requests_op_read_evict_last_lookup_miss                      Counter         #              
syslts__t_requests_op_read_evict_normal                                Counter         #              
